SequenceLength,PITName,PurificationName,ProcessStep,Duration_In_Mins
41,0,0,0,626
39,0,0,0,626
40,0,0,0,626
44,0,0,0,626
48,0,0,0,626
37,0,0,0,626
42,0,0,0,626
36,0,0,0,626
46,0,0,0,626
33,0,0,0,626
21,0,0,0,626
38,0,0,0,626
31,0,0,0,626
32,0,0,0,626
29,0,0,0,626
17,0,0,0,626
35,0,0,0,626
30,0,0,0,626
28,0,0,0,626
27,0,0,0,626
54,1,0,0,608
15,1,0,0,595
24,0,0,0,626
18,0,0,0,626
43,0,0,0,626
59,0,0,0,626
20,0,0,0,626
15,0,0,0,626
15,0,0,1,10
26,0,0,0,595
27,0,0,0,570
25,0,0,0,570
46,0,0,0,570
48,0,0,0,570
41,0,0,0,557
38,0,0,0,557
48,0,0,0,557
35,0,0,0,557
42,0,0,0,557
30,0,0,0,557
29,0,0,0,557
39,0,0,0,557
31,0,0,0,557
52,2,0,0,283
60,2,0,0,283
60,2,0,1,9
44,2,0,0,283
47,2,0,0,283
55,2,0,0,283
33,2,0,0,283
41,2,0,0,283
46,2,0,0,283
38,2,0,0,283
36,2,0,0,283
45,2,0,0,283
43,2,0,0,283
48,2,0,0,283
39,2,0,0,283
61,1,0,0,624
61,1,0,1,10
60,1,0,0,624
56,1,0,0,624
15,1,0,0,624
34,0,0,0,557
27,0,0,0,557
32,0,0,0,557
28,0,0,0,557
36,0,0,0,557
33,0,0,0,557
18,0,0,0,557
37,0,0,0,557
44,0,0,0,557
40,0,0,0,557
40,0,0,0,563
34,0,0,0,563
30,0,0,0,563
33,0,0,0,563
29,0,0,0,563
32,0,0,0,563
51,2,0,0,470
43,2,0,0,470
37,2,0,0,470
38,2,0,0,470
40,2,0,0,470
42,2,0,0,470
29,2,0,0,470
46,2,0,0,470
47,2,0,0,470
34,2,0,0,470
39,2,0,0,470
45,2,0,0,470
48,2,0,0,470
36,2,0,0,470
35,2,0,0,470
41,2,0,0,470
44,2,0,0,470
33,2,0,0,470
53,1,0,0,608
23,1,0,0,611
34,1,0,0,557
38,1,0,0,557
31,1,0,0,557
32,1,0,0,557
47,1,0,0,557
41,1,0,0,557
43,1,0,0,557
40,1,0,0,557
35,1,0,0,557
33,1,0,0,557
44,1,0,0,557
39,1,0,0,557
28,1,0,0,557
37,1,0,0,557
42,1,0,0,557
48,1,0,0,557
36,1,0,0,557
41,1,0,0,563
40,1,0,0,563
33,1,0,0,563
38,1,0,0,563
36,1,0,0,563
39,1,0,0,563
27,1,0,0,563
32,1,0,0,563
37,1,0,0,563
34,1,0,0,563
43,1,0,0,563
24,1,0,0,563
35,1,0,0,563
30,1,0,0,563
44,1,0,0,563
31,1,0,0,563
46,1,0,0,563
42,1,0,0,563
45,1,0,0,563
25,0,0,0,563
31,0,0,0,563
41,0,0,0,563
45,0,0,0,563
43,0,0,0,563
47,0,0,0,563
44,0,0,0,563
21,0,0,0,563
46,0,0,0,563
42,0,0,0,563
38,0,0,0,563
48,0,0,0,563
23,0,0,0,563
22,0,0,0,563
25,1,0,0,557
27,1,0,0,557
26,1,0,0,557
30,1,0,0,557
45,1,0,0,557
29,1,0,0,557
57,1,0,0,569
18,1,0,0,569
55,1,0,0,569
23,1,0,0,569
23,0,0,0,562
18,0,0,0,562
38,0,0,0,562
43,0,0,0,562
45,0,0,0,562
35,0,0,0,562
47,0,0,0,562
39,0,0,0,562
37,0,0,0,562
36,0,0,0,562
40,0,0,0,562
42,0,0,0,562
34,0,0,0,562
41,0,0,0,562
33,0,0,0,562
48,0,0,0,562
32,0,0,0,562
44,0,0,0,562
24,0,0,0,562
20,0,0,0,562
28,0,0,0,562
16,0,0,0,618
33,0,0,0,618
30,0,0,0,618
29,0,0,0,618
49,0,0,0,618
28,0,0,0,618
29,1,0,0,618
50,1,0,0,618
17,1,0,0,618
48,0,0,0,618
27,0,0,0,618
45,0,0,0,618
25,0,0,0,618
44,0,0,0,605
48,0,0,0,605
41,0,0,0,605
39,0,0,0,605
40,0,0,0,605
32,0,0,0,605
36,0,0,0,605
33,0,0,0,605
18,0,0,0,605
30,0,0,0,605
37,0,0,0,605
43,0,0,0,605
42,0,0,0,605
35,0,0,0,605
34,0,0,0,605
46,0,0,0,605
38,0,0,0,605
45,0,0,0,605
27,0,0,0,605
23,0,0,0,605
19,0,0,0,605
47,0,0,0,605
28,0,0,0,605
29,0,0,0,605
17,0,0,0,616
25,1,0,0,617
44,0,0,0,607
41,0,0,0,607
34,0,0,0,607
32,0,0,0,607
39,0,0,0,607
29,0,0,0,607
45,0,0,0,607
36,0,0,0,607
47,0,0,0,607
43,0,0,0,607
38,0,0,0,607
35,0,0,0,607
48,0,0,0,607
40,0,0,0,607
37,0,0,0,607
27,0,0,0,607
28,0,0,0,607
31,0,0,0,607
30,0,0,0,607
20,0,0,0,607
21,0,0,0,607
22,0,0,0,607
33,0,0,0,607
42,0,0,0,607
26,0,0,0,607
19,0,0,0,607
23,0,0,0,607
18,0,0,0,607
22,1,0,0,605
25,0,0,0,641
25,0,0,0,516
34,0,0,0,516
30,0,0,0,516
36,0,0,0,516
38,0,0,0,516
33,0,0,0,516
32,0,0,0,516
40,0,0,0,516
31,0,0,0,516
35,0,0,0,516
20,0,0,0,516
18,0,0,0,516
29,0,0,0,516
37,0,0,0,516
39,0,0,0,516
17,0,0,0,516
22,0,0,0,516
45,0,0,0,516
41,0,0,0,516
47,0,0,0,516
33,0,0,0,574
45,0,0,0,574
35,0,0,0,574
32,0,0,0,574
31,0,0,0,574
38,0,0,0,574
37,0,0,0,574
36,0,0,0,574
42,0,0,0,574
17,0,0,0,574
22,0,0,0,574
52,1,0,0,641
17,1,0,0,641
34,1,0,0,606
36,1,0,0,606
33,1,0,0,606
30,1,0,0,606
29,1,0,0,606
27,1,0,0,606
18,1,0,0,606
28,1,0,0,606
14,1,0,1,9
40,2,0,0,330
37,2,0,0,330
30,2,0,0,330
47,2,0,0,330
45,2,0,0,330
42,2,0,0,330
44,2,0,0,330
35,2,0,0,330
32,2,0,0,330
41,2,0,0,330
46,2,0,0,330
36,2,0,0,330
48,2,0,0,330
43,2,0,0,330
17,1,0,0,590
26,0,0,0,597
16,0,0,0,628
16,0,0,0,585
42,2,0,0,500
20,2,0,0,500
31,2,0,0,500
33,2,0,0,500
39,2,0,0,500
19,2,0,0,500
30,2,0,0,500
28,2,0,0,500
41,2,0,0,500
32,2,0,0,500
47,2,0,0,500
38,2,0,0,500
40,2,0,0,500
37,2,0,0,500
34,2,0,0,500
27,2,0,0,500
36,2,0,0,500
44,2,0,0,500
29,2,0,0,500
35,2,0,0,500
25,2,0,0,500
26,2,0,0,500
23,2,0,0,500
24,2,0,0,500
48,2,0,0,500
46,2,0,0,500
43,2,0,0,500
45,2,0,0,500
57,2,0,1,9
56,2,0,1,10
53,2,0,1,10
58,2,0,1,10
54,2,0,1,10
41,2,0,0,439
35,2,0,0,439
49,2,0,0,439
48,2,0,0,439
47,2,0,0,439
45,2,0,0,439
46,2,0,0,439
43,2,0,0,439
36,2,0,0,439
38,2,0,0,439
39,2,0,0,439
44,2,0,0,439
54,2,0,0,439
53,2,0,0,439
50,2,0,0,439
52,2,0,0,439
42,2,0,0,439
40,2,0,0,439
55,2,0,0,439
55,2,0,1,11
37,2,0,0,439
49,2,0,1,11
45,2,0,1,11
52,2,0,1,11
53,2,0,1,11
32,2,0,0,439
34,2,0,0,439
51,2,0,0,439
51,2,0,1,11
31,2,0,0,439
54,2,0,1,11
44,2,0,1,11
24,1,0,0,623
36,1,0,0,547
41,1,0,0,547
46,1,0,0,547
48,1,0,0,547
42,1,0,0,547
43,1,0,0,547
26,1,0,0,585
40,1,0,0,547
35,1,0,0,547
33,1,0,0,547
28,1,0,0,547
37,1,0,0,547
32,1,0,0,547
39,1,0,0,547
47,1,0,0,547
34,1,0,0,547
44,1,0,0,547
31,1,0,0,547
30,1,0,0,547
25,1,0,0,547
26,1,0,0,547
26,1,0,0,623
20,1,0,0,623
27,1,0,0,547
43,1,0,0,268
54,1,0,0,624
27,0,0,0,624
23,0,0,0,624
30,0,0,0,624
33,0,0,0,624
37,0,0,0,624
50,1,0,0,624
24,2,0,0,284
47,2,0,0,284
42,2,0,0,284
54,2,0,0,284
46,2,0,0,284
37,2,0,0,284
43,2,0,0,284
48,2,0,0,284
44,2,0,0,284
45,2,0,0,284
20,1,0,0,571
61,1,0,0,634
17,0,0,0,586
29,0,0,0,586
32,0,0,0,586
31,0,0,0,586
45,0,0,0,586
28,0,0,0,586
40,0,0,0,586
30,0,0,0,586
20,1,0,0,634
21,0,0,0,586
47,0,0,0,586
48,0,0,0,586
43,0,0,0,586
46,0,0,0,586
24,0,0,0,586
44,0,0,0,586
27,1,0,0,588
28,1,0,0,588
21,0,0,0,581
21,1,0,0,595
29,1,0,0,547
27,1,0,0,518
35,1,0,0,518
36,1,0,0,518
33,1,0,0,518
31,1,0,0,518
34,1,0,0,518
32,1,0,0,518
39,1,0,0,518
29,1,0,0,518
30,1,0,0,518
37,1,0,0,518
41,1,0,0,518
40,1,0,0,518
28,1,0,0,518
38,1,0,0,518
25,2,0,0,340
18,2,0,0,340
18,2,0,1,9
30,2,0,0,340
37,2,0,0,340
31,2,0,0,340
39,2,0,0,340
35,2,0,0,340
32,2,0,0,340
44,2,0,0,340
14,2,0,0,340
14,2,0,1,9
41,2,0,0,340
33,2,0,0,340
34,2,0,0,340
40,2,0,0,340
43,2,0,0,340
51,1,0,0,622
54,1,0,0,622
53,1,0,0,622
56,1,0,0,622
55,1,0,0,622
24,1,0,0,622
25,1,0,1,15
28,1,0,0,564
36,1,0,0,564
45,1,0,0,564
32,1,0,0,564
38,1,0,0,564
35,1,0,0,564
37,1,0,0,564
43,1,0,0,564
33,1,0,0,564
34,1,0,0,564
30,1,0,0,564
31,1,0,0,564
40,1,0,0,564
39,1,0,0,564
42,1,0,0,564
27,1,0,0,564
41,1,0,0,564
47,1,0,0,564
46,1,0,0,564
29,1,0,0,564
44,1,0,0,564
51,1,0,0,618
26,1,0,0,618
21,2,0,0,289
26,2,0,0,289
46,2,0,0,289
47,2,0,0,289
44,2,0,0,289
45,2,0,0,289
25,2,0,0,289
48,2,0,0,289
37,2,0,0,289
36,2,0,0,289
38,2,0,0,289
40,2,0,0,289
52,2,0,0,289
42,2,0,0,289
50,1,0,0,635
38,1,0,0,374
33,1,0,0,374
29,1,0,0,374
30,1,0,0,374
32,1,0,0,374
35,1,0,0,374
36,1,0,0,374
31,1,0,0,374
27,1,0,0,374
41,1,0,0,374
34,1,0,0,374
28,1,0,0,374
37,1,0,0,374
24,0,0,0,374
46,0,0,0,374
29,0,0,0,374
32,0,0,0,374
37,0,0,0,374
43,0,0,0,374
38,0,0,0,374
28,0,0,0,374
47,0,0,0,374
35,0,0,0,374
33,0,0,0,374
36,0,0,0,374
34,0,0,0,374
53,0,0,0,374
42,0,0,0,374
31,0,0,0,374
48,0,0,0,374
39,0,0,0,374
51,1,0,0,564
38,1,0,0,603
34,1,0,0,603
41,1,0,0,603
44,1,0,0,603
36,1,0,0,603
42,1,0,0,603
35,1,0,0,603
33,1,0,0,603
45,1,0,0,603
37,1,0,0,603
40,1,0,0,603
39,1,0,0,603
28,1,0,0,603
43,1,0,0,603
26,1,0,0,603
32,1,0,0,603
31,1,0,0,603
46,1,0,0,603
21,1,0,0,603
39,2,0,0,327
49,2,0,0,327
44,2,0,0,327
54,2,0,0,327
45,2,0,0,327
40,2,0,0,327
57,2,0,0,327
43,2,0,0,327
42,2,0,0,327
37,2,0,0,327
53,2,0,0,327
36,2,0,0,327
46,2,0,0,327
27,0,0,0,249
25,0,0,0,249
46,0,0,0,249
40,0,0,0,249
47,0,0,0,249
37,0,0,0,249
50,0,0,0,249
36,0,0,0,249
32,0,0,0,249
33,0,0,0,249
34,0,0,0,249
29,0,0,0,249
35,0,0,0,249
28,0,0,0,249
41,0,0,0,249
38,0,0,0,249
48,0,0,0,249
30,0,0,0,249
39,0,0,0,249
31,0,0,0,249
33,1,0,0,565
36,1,0,0,565
29,1,0,0,565
28,1,0,0,565
27,1,0,0,565
32,1,0,0,565
30,1,0,0,565
26,1,0,0,565
39,1,0,0,565
34,1,0,0,565
37,1,0,0,565
38,1,0,0,565
42,1,0,0,565
31,1,0,0,565
47,2,0,0,314
50,2,0,0,314
33,2,0,0,314
44,2,0,0,314
43,2,0,0,314
36,2,0,0,314
48,2,0,0,314
39,2,0,0,314
45,2,0,0,314
38,2,0,0,314
42,2,0,0,314
35,1,0,0,565
44,1,0,0,565
43,1,0,0,565
41,1,0,0,565
45,1,0,0,565
40,1,0,0,565
46,1,0,0,565
36,1,0,0,640
42,1,0,0,640
43,1,0,0,640
46,1,0,0,640
45,1,0,0,640
37,1,0,0,640
35,1,0,0,640
41,1,0,0,640
38,1,0,0,640
40,1,0,0,640
39,1,0,0,640
40,1,0,0,546
39,1,0,0,546
47,1,0,0,546
31,1,0,0,546
37,1,0,0,546
33,1,0,0,546
34,1,0,0,546
29,1,0,0,546
36,1,0,0,546
38,1,0,0,546
32,1,0,0,546
30,1,0,0,546
41,1,0,0,546
35,1,0,0,546
45,1,0,0,546
42,1,0,0,546
24,1,0,0,546
47,1,0,0,565
21,1,0,0,565
33,1,0,0,640
34,1,0,0,640
31,1,0,0,640
44,1,0,0,640
32,1,0,0,640
30,1,0,0,640
28,1,0,0,640
48,1,0,0,565
47,1,0,0,640
54,1,0,0,640
60,1,0,0,640
48,1,0,0,640
46,0,0,0,580
48,0,0,0,580
43,0,0,0,580
45,0,0,0,580
41,0,0,0,580
44,0,0,0,580
23,1,0,0,640
49,1,0,0,640
25,1,0,0,640
43,1,0,0,575
42,1,0,0,575
33,1,0,0,575
39,1,0,0,575
44,1,0,0,575
40,1,0,0,575
36,1,0,0,575
37,1,0,0,575
34,1,0,0,575
41,1,0,0,575
35,1,0,0,575
32,1,0,0,575
31,1,0,0,575
46,1,0,0,575
45,1,0,0,575
38,1,0,0,575
46,1,0,0,642
41,1,0,0,642
38,1,0,0,642
35,1,0,0,642
32,1,0,0,642
29,1,0,0,642
47,1,0,0,642
48,1,0,0,642
39,1,0,0,642
36,1,0,0,642
42,1,0,0,642
43,1,0,0,642
33,1,0,0,642
34,1,0,0,642
40,1,0,0,642
45,1,0,0,642
51,1,0,0,642
28,1,0,0,642
26,1,0,0,642
44,1,0,0,642
37,1,0,0,642
35,2,0,0,314
34,2,0,0,314
40,2,0,0,314
15,1,0,0,642
30,1,0,0,642
43,2,0,0,411
42,2,0,0,411
36,2,0,0,411
35,2,0,0,411
41,2,0,0,411
39,2,0,0,411
34,2,0,0,411
38,2,0,0,411
40,2,0,0,411
44,2,0,0,411
29,2,0,0,411
30,2,0,0,411
37,2,0,0,411
46,2,0,0,411
45,2,0,0,411
33,2,0,0,411
32,2,0,0,411
47,2,0,0,411
17,0,0,0,580
24,0,0,0,580
31,0,0,0,580
35,0,0,0,580
32,0,0,0,580
28,0,0,0,580
29,0,0,0,580
33,0,0,0,580
34,0,0,0,580
36,0,0,0,580
30,0,0,0,580
39,0,0,0,580
40,0,0,0,580
37,2,0,0,425
33,2,0,0,425
31,2,0,0,425
29,2,0,0,425
40,2,0,0,425
28,2,0,0,425
34,2,0,0,425
35,2,0,0,425
36,2,0,0,425
38,2,0,0,425
42,2,0,0,425
27,2,0,0,425
39,2,0,0,425
30,2,0,0,425
32,2,0,0,425
41,2,0,0,425
43,2,0,0,425
48,2,0,0,425
52,1,0,0,642
20,1,0,0,642
20,0,0,0,580
28,0,0,0,611
30,0,0,0,611
22,0,0,0,611
33,0,0,0,611
29,0,0,0,611
37,0,0,0,611
39,0,0,0,611
31,0,0,0,611
32,0,0,0,611
40,0,0,0,611
26,0,0,0,611
36,0,0,0,611
23,0,0,0,611
19,0,0,0,611
35,0,0,0,611
20,0,0,0,611
46,0,0,0,611
24,0,0,0,611
14,1,0,0,642
27,2,0,0,595
23,2,0,0,595
31,2,0,0,595
36,2,0,0,595
33,2,0,0,595
38,2,0,0,595
42,2,0,0,595
35,2,0,0,595
22,2,0,0,595
37,2,0,0,595
39,2,0,0,595
41,2,0,0,595
44,2,0,0,595
29,2,0,0,595
34,2,0,0,595
32,2,0,0,595
40,2,0,0,595
30,2,0,0,595
28,2,0,0,595
24,2,0,0,595
43,2,0,0,595
34,1,0,0,592
31,1,0,0,592
33,1,0,0,592
32,1,0,0,592
47,1,0,0,592
36,1,0,0,592
42,1,0,0,592
40,1,0,0,592
37,1,0,0,592
38,1,0,0,592
41,1,0,0,592
35,1,0,0,592
30,1,0,0,592
49,2,0,0,626
38,2,0,0,626
41,2,0,0,626
44,2,0,0,626
47,2,0,0,626
45,2,0,0,626
58,2,0,0,626
48,2,0,0,626
51,1,0,0,592
46,1,0,0,592
39,1,0,0,592
45,1,0,0,592
44,1,0,0,592
48,1,0,0,592
31,2,0,0,626
26,2,0,0,626
35,2,0,0,626
36,2,0,0,626
39,2,0,0,626
43,2,0,0,626
37,2,0,0,626
33,2,0,0,626
42,2,0,0,626
34,2,0,0,626
40,2,0,0,626
46,2,0,0,626
19,2,0,0,626
21,2,0,0,626
30,2,0,0,626
25,2,0,0,626
17,2,0,0,626
48,2,0,0,629
19,2,0,1,9
47,2,0,0,629
52,2,0,0,629
44,0,0,0,631
31,0,0,0,631
29,0,0,0,631
42,0,0,0,631
47,0,0,0,631
41,0,0,0,631
43,0,0,0,631
34,0,0,0,631
46,0,0,0,631
40,0,0,0,631
39,0,0,0,631
38,0,0,0,631
48,0,0,0,631
45,0,0,0,631
25,0,0,0,631
54,0,0,0,631
27,0,0,0,631
31,0,0,0,629
27,0,0,0,629
21,0,0,0,629
18,0,0,0,629
25,0,0,0,617
27,0,0,0,617
26,0,0,0,635
33,0,0,0,635
34,0,0,0,635
42,0,0,0,635
41,0,0,0,635
47,0,0,0,635
45,0,0,0,635
19,0,0,0,635
30,0,0,0,635
37,0,0,0,635
36,0,0,0,635
38,0,0,0,635
43,0,0,0,635
31,0,0,0,635
35,0,0,0,635
48,0,0,0,635
39,0,0,0,635
24,0,0,0,635
21,0,0,0,635
40,0,0,0,635
32,0,0,0,635
28,0,0,0,635
29,0,0,0,635
46,0,0,0,635
44,0,0,0,635
25,0,0,0,635
27,0,0,0,635
29,0,0,0,609
32,0,0,0,609
25,0,0,0,609
26,0,0,0,609
18,0,0,0,609
31,0,0,0,609
30,0,0,0,609
29,1,0,0,592
26,1,0,0,592
28,1,0,0,592
46,1,0,0,557
23,1,0,0,557
31,1,0,0,576
35,1,0,0,576
29,1,0,0,576
33,1,0,0,576
39,1,0,0,576
38,1,0,0,576
28,1,0,0,576
36,1,0,0,576
30,1,0,0,576
32,1,0,0,576
37,1,0,0,576
34,1,0,0,576
40,1,0,0,576
39,1,0,0,568
38,1,0,0,568
42,1,0,0,568
24,0,0,0,609
17,0,0,0,609
56,0,0,0,609
27,1,0,0,576
26,1,0,0,640
29,1,0,0,640
27,1,0,0,640
47,1,0,0,568
51,1,0,0,568
45,1,0,0,568
52,1,0,0,568
41,1,0,0,568
58,1,0,0,568
44,1,0,0,568
56,1,0,0,568
60,1,0,0,568
59,1,0,0,568
61,1,0,0,568
49,1,0,0,568
55,1,0,0,568
53,1,0,0,568
46,1,0,0,568
43,1,0,0,568
53,1,0,0,640
56,1,0,0,640
20,0,0,0,609
20,0,0,0,557
43,0,0,0,557
46,0,0,0,557
45,0,0,0,557
26,0,0,0,557
47,0,0,0,557
28,0,0,0,558
29,0,0,0,558
41,0,0,0,558
36,0,0,0,558
40,0,0,0,558
38,0,0,0,558
42,0,0,0,558
46,0,0,0,558
35,0,0,0,558
45,0,0,0,558
31,0,0,0,558
27,0,0,0,558
39,0,0,0,558
37,0,0,0,558
30,0,0,0,558
26,0,0,0,558
34,0,0,0,558
20,0,0,0,558
33,0,0,0,558
43,0,0,0,558
35,0,0,0,457
40,0,0,0,457
45,0,0,0,457
31,0,0,0,457
27,0,0,0,457
29,0,0,0,457
39,0,0,0,457
37,0,0,0,457
36,0,0,0,457
42,0,0,0,457
30,0,0,0,457
26,0,0,0,457
38,0,0,0,457
34,0,0,0,457
28,0,0,0,457
20,0,0,0,457
33,0,0,0,457
41,0,0,0,457
46,0,0,0,457
35,1,0,0,568
40,1,0,0,568
48,1,0,0,568
32,1,0,0,568
34,1,0,0,568
37,1,0,0,568
33,1,0,0,568
28,1,0,0,568
36,1,0,0,568
24,1,0,0,568
31,1,0,0,568
65,1,0,0,640
22,1,0,0,627
50,1,0,0,633
52,1,0,0,633
27,1,0,0,633
21,1,0,0,623
19,1,0,0,628
24,1,0,0,628
32,1,0,0,604
39,1,0,0,604
29,1,0,0,604
48,1,0,0,604
35,1,0,0,604
43,1,0,0,604
37,1,0,0,604
46,1,0,0,604
47,1,0,0,604
40,1,0,0,604
42,1,0,0,604
33,1,0,0,604
36,1,0,0,604
30,1,0,0,604
45,1,0,0,604
31,1,0,0,604
28,1,0,0,604
38,1,0,0,604
41,1,0,0,604
34,1,0,0,604
44,1,0,0,604
35,2,0,0,647
36,2,0,0,647
47,2,0,0,647
44,2,0,0,647
46,2,0,0,647
38,2,0,0,647
31,2,0,0,647
41,2,0,0,647
52,2,0,0,647
48,2,0,0,647
45,2,0,0,647
43,2,0,0,647
42,2,0,0,647
37,2,0,0,647
20,2,0,0,647
40,2,0,0,647
24,2,0,0,647
34,2,0,0,647
39,2,0,0,647
32,2,0,0,647
33,2,0,0,647
21,2,0,0,647
19,2,0,0,647
29,2,0,0,647
30,2,0,0,647
59,2,0,0,647
28,2,0,0,647
22,2,0,0,647
51,2,0,0,647
48,2,0,0,622
44,2,0,0,622
38,2,0,0,622
47,2,0,0,622
42,2,0,0,622
36,2,0,0,622
32,2,0,0,622
28,2,0,0,622
31,2,0,0,622
37,2,0,0,622
46,2,0,0,622
41,2,0,0,622
30,2,0,0,622
33,2,0,0,622
34,2,0,0,622
40,2,0,0,622
43,2,0,0,622
45,2,0,0,622
22,2,0,0,622
35,2,0,0,622
29,2,0,0,622
51,2,0,0,622
25,1,0,0,604
17,1,0,0,629
25,2,0,0,622
39,2,0,0,622
19,2,0,0,622
27,2,0,0,622
25,2,0,0,567
26,2,0,0,567
36,2,0,0,387
41,2,0,0,387
35,2,0,0,387
32,2,0,0,387
38,2,0,0,387
39,2,0,0,387
40,2,0,0,387
25,2,0,0,387
27,2,0,0,387
48,2,0,0,387
37,2,0,0,387
43,2,0,0,387
26,2,0,0,387
45,2,0,0,387
33,2,0,0,387
42,2,0,0,387
46,2,0,0,387
34,2,0,0,387
21,0,0,0,567
17,0,0,0,567
31,0,0,0,567
33,0,0,0,567
28,0,0,0,567
35,0,0,0,567
42,0,0,0,567
16,0,0,0,567
36,0,0,0,567
39,0,0,0,567
32,0,0,0,567
34,0,0,0,567
30,0,0,0,567
38,0,0,0,567
37,0,0,0,567
22,0,0,0,567
19,0,0,0,567
43,0,0,0,567
14,0,0,0,567
29,0,0,0,567
40,0,0,0,567
23,0,0,0,629
20,0,0,0,629
43,0,0,0,566
38,0,0,0,566
20,0,0,0,566
19,0,0,0,566
34,0,0,0,566
39,0,0,0,566
40,0,0,0,566
35,0,0,0,566
22,0,0,0,566
32,0,0,0,566
41,0,0,0,566
42,1,0,0,566
41,1,0,0,566
34,1,0,0,566
40,1,0,0,566
39,1,0,0,566
44,1,0,0,566
37,1,0,0,566
38,1,0,0,566
45,1,0,0,566
33,1,0,0,566
27,1,0,0,566
43,1,0,0,566
48,1,0,0,566
32,1,0,0,566
35,1,0,0,566
28,1,0,0,566
36,1,0,0,566
30,1,0,0,566
31,1,0,0,566
25,1,0,0,622
42,0,0,0,566
30,0,0,0,566
31,0,0,0,566
37,0,0,0,566
33,0,0,0,566
36,0,0,0,566
29,0,0,0,566
28,0,0,0,566
26,0,0,0,566
24,0,0,0,566
27,0,0,0,566
20,1,0,0,624
53,1,0,0,624
22,1,0,0,624
51,1,0,0,529
56,1,0,0,529
21,0,0,0,646
28,0,0,0,646
27,0,0,0,646
31,0,0,0,646
22,0,0,0,646
50,1,0,0,646
38,1,0,0,646
35,1,0,0,646
39,1,0,0,646
34,1,0,0,646
43,1,0,0,646
37,1,0,0,646
36,1,0,0,646
41,1,0,0,646
30,1,0,0,646
42,1,0,0,646
44,1,0,0,646
20,1,0,0,622
29,1,0,0,568
31,2,0,0,411
28,2,0,0,411
30,1,0,0,568
14,1,0,0,568
31,1,0,0,528
30,1,0,0,528
22,1,0,0,528
29,1,0,0,528
27,1,0,0,528
25,0,0,0,528
47,0,0,0,528
43,0,0,0,528
15,0,0,0,528
48,0,0,0,528
45,0,0,0,528
37,2,0,0,458
45,2,0,0,458
34,2,0,0,458
33,2,0,0,458
36,2,0,0,458
41,2,0,0,458
39,2,0,0,458
43,2,0,0,458
40,2,0,0,458
35,2,0,0,458
42,2,0,0,458
38,2,0,0,458
31,2,0,0,458
44,2,0,0,458
32,2,0,0,458
48,2,0,0,458
16,0,0,0,635
16,0,0,1,10
19,2,0,0,528
19,2,0,1,12
23,2,0,0,528
23,2,0,1,12
29,2,0,0,528
46,2,0,0,528
46,2,0,1,12
40,2,0,0,528
35,2,0,0,528
43,2,0,0,528
43,2,0,1,12
31,2,0,0,528
47,2,0,0,528
44,2,0,0,528
30,2,0,0,528
32,2,0,0,528
37,2,0,0,528
36,2,0,0,528
45,2,0,0,528
45,2,0,1,12
48,2,0,0,528
20,2,0,0,528
20,2,0,1,12
42,2,0,0,528
59,1,0,0,626
53,1,0,0,626
60,1,0,0,626
55,1,0,0,626
28,1,0,0,626
49,1,0,0,611
53,1,0,0,611
15,1,0,0,611
53,1,0,0,638
41,1,0,0,269
41,1,0,0,22
48,1,0,0,269
48,1,0,0,22
38,1,0,0,269
38,1,0,0,22
47,1,0,0,269
47,1,0,0,22
46,1,0,0,269
46,1,0,0,22
39,1,0,0,269
39,1,0,0,22
45,1,0,0,269
45,1,0,0,22
40,1,0,0,269
40,1,0,0,22
33,1,0,0,269
33,1,0,0,22
44,1,0,0,269
44,1,0,0,22
42,1,0,0,269
42,1,0,0,22
43,1,0,0,269
43,1,0,0,22
50,1,0,0,269
50,1,0,0,22
35,1,0,0,269
35,1,0,0,22
25,1,0,0,269
25,1,0,0,22
25,1,0,0,638
36,1,0,0,269
36,1,0,0,22
49,1,0,0,269
49,1,0,0,22
17,1,0,0,269
17,1,0,0,22
17,1,0,0,638
37,1,0,0,269
37,1,0,0,22
32,1,0,0,269
32,1,0,0,22
51,1,0,0,269
51,1,0,0,22
34,1,0,0,269
34,1,0,0,22
30,1,0,0,269
30,1,0,0,22
18,1,0,0,619
17,1,0,0,526
25,1,0,0,489
25,1,0,1,27
23,1,0,0,545
26,1,0,0,545
59,0,0,0,644
59,0,0,1,8
18,2,0,0,355
19,2,0,0,355
32,2,0,0,355
38,2,0,0,355
33,2,0,0,355
30,2,0,0,355
34,2,0,0,355
35,2,0,0,355
36,2,0,0,355
37,2,0,0,355
31,2,0,0,355
43,2,0,0,355
40,2,0,0,355
39,2,0,0,355
41,2,0,0,355
29,2,0,0,355
46,2,0,0,355
42,2,0,0,355
51,1,0,0,546
43,1,0,0,546
44,1,0,0,546
16,1,0,0,546
46,1,0,0,546
50,1,0,0,546
27,1,0,0,546
28,1,0,0,546
26,1,0,0,546
33,1,0,0,527
30,1,0,0,527
36,1,0,0,527
35,1,0,0,527
34,1,0,0,527
32,1,0,0,527
31,1,0,0,527
29,1,0,0,527
37,1,0,0,527
39,1,0,0,527
47,1,0,0,527
38,1,0,0,527
28,1,0,0,527
46,1,0,0,527
48,1,0,0,527
44,1,0,0,527
40,1,0,0,527
19,1,0,0,527
42,1,0,0,527
49,1,0,0,580
54,1,0,0,580
47,1,0,0,536
33,1,0,0,536
36,1,0,0,536
52,1,0,0,536
45,1,0,0,536
